CaseID,Activity,CompleteTimestamp
1150,A,2010-10-11 16:44:04
1150,B,2010-10-11 23:25:04
1150,C,2010-10-11 23:25:54
1151,A,2010-05-25 00:34:26
1151,B,2010-06-30 00:11:34
1151,C,2010-06-30 00:18:05
1152,A,2010-10-05 16:03:32
1152,B,2010-10-06 16:51:51
1152,C,2010-10-06 16:59:12
1153,A,2012-01-11 00:57:01
1153,B,2012-01-16 17:53:10
1153,E,2012-01-28 00:32:26
1153,C,2012-02-01 02:04:22
1154,A,2012-05-21 15:18:26
1154,E,2012-05-21 15:19:22
1154,B,2012-05-21 15:26:51
1154,C,2012-05-21 16:22:00
1154,C,2012-05-21 16:22:01
1155,A,2010-09-16 20:40:30
1155,B,2010-09-22 21:06:53
1155,E,2010-09-23 16:55:05
1155,B,2010-09-30 21:01:01
1155,C,2010-09-30 21:01:10
1157,A,2011-09-14 23:45:59
1157,B,2011-09-26 23:57:04
1157,C,2011-09-28 15:56:30
1158,A,2011-06-23 15:35:48
1158,A,2011-06-23 15:36:08
1158,B,2011-06-23 17:52:00
1158,E,2011-06-23 18:00:20
1158,B,2011-07-21 21:33:50
1158,C,2011-07-21 21:33:58
1160,A,2011-04-14 15:32:36
1160,B,2011-04-14 15:58:44
1160,C,2011-04-14 23:03:02
1161,A,2012-07-18 17:00:13
1161,B,2012-07-20 15:52:34
1161,C,2012-07-20 18:07:28
1162,A,2011-01-26 23:45:02
1162,B,2011-01-27 17:40:54
1162,C,2011-01-31 22:34:41
1163,A,2012-07-24 15:38:39
1163,C,2012-07-24 15:39:01
1165,A,2010-09-15 15:50:56
1165,B,2010-09-15 15:51:39
1165,C,2010-09-15 15:52:02
1166,A,2010-10-25 21:16:01
1166,B,2010-10-26 15:49:21
1166,C,2010-10-26 15:50:24
1167,A,2011-02-14 18:03:48
1167,B,2011-02-14 18:04:20
1167,E,2011-02-16 01:14:19
1167,B,2011-03-14 18:31:02
1167,C,2011-03-14 18:31:18
1168,A,2011-06-17 23:59:46
1168,E,2011-06-18 00:00:22
1168,B,2011-07-07 00:08:34
1168,C,2011-07-19 15:57:22
1168,C,2011-07-19 15:57:23
1169,A,2012-07-30 23:03:11
1169,C,2012-07-31 21:37:16
1170,A,2011-01-31 18:12:34
1170,B,2011-01-31 19:43:27
1170,C,2011-02-02 01:37:01
1171,A,2011-12-13 17:19:55
1171,B,2011-12-13 20:13:25
1171,C,2011-12-13 20:22:43
1172,A,2012-03-19 19:50:29
1172,B,2012-03-29 22:18:31
1172,E,2012-04-02 15:52:47
1172,C,2012-04-02 17:05:06
1173,A,2010-06-22 22:33:44
1173,B,2010-06-30 23:24:53
1173,E,2010-07-01 17:02:51
1173,B,2010-07-06 17:36:29
1173,F,2010-07-06 18:36:50
1173,C,2010-07-12 16:37:51
1173,B,2010-07-14 22:02:02
1173,C,2010-07-15 18:19:02
1174,A,2011-05-18 16:34:39
1174,B,2011-05-18 16:35:01
1174,C,2011-05-18 23:55:18
1175,A,2012-01-12 00:59:39
1175,B,2012-01-16 18:46:04
1175,C,2012-01-16 20:20:57
1175,B,2012-01-16 20:21:55
1175,C,2012-01-16 20:45:15
1177,A,2011-12-12 19:23:38
1177,B,2011-12-12 20:37:24
1177,C,2011-12-13 23:00:43
1178,A,2011-04-05 16:07:00
1178,B,2011-04-05 16:07:14
1178,C,2011-04-05 16:09:39
1180,A,2010-07-01 22:30:32
1180,B,2010-08-09 17:34:20
1180,E,2010-08-09 17:34:30
1180,B,2010-08-11 00:06:20
1180,C,2010-08-11 00:07:04
1181,A,2012-02-13 18:15:33
1181,B,2012-02-13 18:19:18
1181,C,2012-02-13 20:42:19
1182,A,2011-03-04 18:29:57
1182,B,2011-03-04 18:30:34
1182,C,2011-03-18 17:21:06
1183,A,2010-07-08 23:35:41
1183,B,2010-07-08 23:41:10
1183,E,2010-07-08 23:41:22
1183,B,2010-07-09 16:38:50
1183,C,2010-07-09 16:38:59
1184,A,2010-05-20 21:58:47
1184,B,2010-05-27 00:12:55
1184,C,2010-05-27 00:14:20
1185,A,2012-08-10 14:49:50
1185,B,2012-08-10 15:33:45
1185,C,2012-08-10 15:42:42
1186,A,2011-10-05 16:59:00
1186,B,2011-10-21 16:18:58
1186,C,2011-10-21 16:27:54
1187,A,2012-07-24 15:22:02
1187,B,2012-07-24 16:11:53
1187,C,2012-07-24 22:39:54
1188,A,2012-05-03 23:51:50
1188,B,2012-05-10 00:06:27
1188,C,2012-05-10 17:19:59
1189,A,2011-03-04 18:10:16
1189,B,2011-03-04 18:10:37
1189,E,2011-03-04 18:25:12
1189,B,2011-04-14 16:43:04
1189,C,2011-04-14 16:43:14
1190,A,2012-01-02 19:49:47
1190,B,2012-01-02 19:49:58
1190,C,2012-01-02 21:00:55
1190,C,2012-01-02 21:00:56
1191,A,2010-02-09 00:06:58
1191,B,2010-02-09 00:12:00
1191,E,2010-02-09 00:12:28
1191,B,2010-02-26 01:56:34
1191,C,2010-02-26 18:09:32
1192,B,2012-03-27 17:53:32
1192,C,2012-03-29 15:37:55
1194,A,2011-01-10 19:50:41
1194,A,2011-01-12 17:54:14
1194,B,2011-01-12 18:32:22
1194,C,2011-01-12 23:40:13
1195,A,2012-01-24 22:27:17
1195,B,2012-01-31 20:29:27
1195,C,2012-02-07 19:01:30
1196,A,2010-02-02 19:17:37
1196,B,2010-02-16 01:21:37
1196,C,2010-02-16 01:22:30
1197,A,2011-12-20 18:21:55
1197,A,2011-12-20 18:44:46
1197,B,2011-12-21 19:09:33
1197,E,2011-12-21 20:24:14
1197,C,2011-12-23 00:48:16
1198,A,2012-03-08 00:57:18
1198,C,2012-03-08 00:59:42
1198,C,2012-03-08 00:59:43
1199,A,2012-02-22 00:27:29
1199,B,2012-02-22 17:57:31
1199,C,2012-02-22 19:17:46
1200,A,2011-06-08 21:51:32
1200,B,2011-06-09 15:07:27
1200,C,2011-06-14 00:17:20
1201,A,2012-05-15 15:07:16
1201,B,2012-05-15 15:16:00
1201,C,2012-05-15 21:59:20
1202,A,2010-09-06 18:26:13
1202,A,2010-09-08 22:56:29
1202,B,2010-09-09 15:37:19
1202,C,2010-09-09 15:56:27
1203,A,2011-09-08 21:30:42
1203,B,2011-10-03 18:32:48
1203,C,2011-10-03 18:39:13
1204,A,2010-06-30 17:08:26
1204,B,2010-07-29 21:25:46
1204,E,2010-07-29 21:38:22
1204,B,2010-07-30 16:08:27
1204,C,2010-07-30 16:08:57
1204,B,2010-08-04 18:52:02
1204,C,2010-08-05 18:53:57
1205,A,2011-06-13 17:22:41
1205,B,2011-06-13 17:22:52
1205,C,2011-06-13 17:23:20
1206,A,2011-03-03 23:28:56
1206,B,2011-03-03 23:29:37
1206,C,2011-03-05 02:00:05
1207,A,2011-05-04 21:49:39
1207,B,2011-05-18 18:28:05
1207,E,2011-05-18 18:43:36
1207,C,2011-05-24 17:31:18
1208,A,2012-02-10 17:59:22
1208,B,2012-02-10 17:59:55
1208,C,2012-02-11 02:05:32
1209,A,2011-04-18 18:48:58
1209,B,2011-04-19 16:39:22
1209,C,2011-04-19 18:48:39
1211,A,2010-05-24 20:25:24
1211,A,2010-06-04 21:04:07
1211,B,2010-06-04 21:04:18
1211,C,2010-06-04 21:05:47
1212,A,2011-05-19 23:29:29
1212,B,2011-05-19 23:29:52
1212,C,2011-05-20 15:56:24
1213,A,2011-01-04 23:22:59
1213,B,2011-01-20 17:29:18
1213,C,2011-01-21 18:45:18
1214,A,2011-03-15 18:06:36
1214,B,2011-03-15 18:11:14
1214,B,2011-03-15 18:16:59
1214,C,2011-03-15 18:29:40
1215,A,2012-02-07 19:27:05
1215,B,2012-02-07 20:04:13
1215,C,2012-02-08 22:35:19
1216,A,2012-06-01 16:26:11
1216,B,2012-06-04 15:55:24
1216,C,2012-06-07 23:07:55
1217,A,2012-01-11 20:00:46
1217,B,2012-01-11 20:00:55
1217,C,2012-01-30 17:29:07
1218,A,2010-07-29 00:07:39
1218,B,2010-08-25 18:15:54
1218,E,2010-08-25 18:19:50
1218,B,2010-08-27 20:53:35
1218,C,2010-08-27 20:56:35
1219,A,2012-01-26 01:22:05
1219,B,2012-01-26 01:43:36
1219,C,2012-02-02 20:01:41
1220,A,2010-10-21 20:42:29
1220,B,2010-10-21 21:57:26
1220,C,2010-10-21 21:59:06
1222,A,2011-09-27 20:49:52
1222,B,2011-09-30 21:46:52
1222,C,2011-10-06 15:34:32
1223,A,2010-01-26 20:36:21
1223,B,2010-01-26 20:36:30
1223,C,2010-01-27 01:06:29
1223,B,2010-01-27 23:28:58
1223,C,2010-02-08 20:54:13
1224,A,2010-11-04 17:56:44
1224,B,2010-11-04 22:53:48
1224,C,2010-11-05 20:34:32
1225,A,2011-08-03 20:14:54
1225,C,2011-08-11 15:32:57
1227,A,2011-02-17 17:20:28
1227,B,2011-02-18 19:44:10
1227,E,2011-03-03 00:25:06
1227,B,2011-03-03 00:28:01
1227,E,2011-03-03 00:38:40
1227,B,2011-03-30 18:25:28
1227,C,2011-03-30 18:25:39
1228,A,2011-03-08 22:29:52
1228,B,2011-03-08 23:36:37
1228,C,2011-03-08 23:37:31
1229,A,2012-01-18 22:49:23
1229,B,2012-01-18 22:49:32
1229,C,2012-01-25 17:31:08
1230,A,2012-07-23 23:34:10
1230,B,2012-07-23 23:34:20
1230,C,2012-09-05 22:49:30
1231,A,2010-10-26 16:10:17
1231,B,2010-10-26 22:31:56
1231,C,2010-10-26 22:32:05
1232,A,2010-10-19 21:44:24
1232,B,2010-10-20 22:16:30
1232,C,2010-10-20 22:16:43
1233,A,2012-06-26 15:05:06
1233,B,2012-06-26 16:04:31
1233,C,2012-06-26 23:10:47
1234,A,2011-07-21 21:31:45
1234,B,2011-07-25 18:42:21
1234,E,2011-07-29 16:11:46
1234,C,2011-07-29 17:35:08
1236,A,2012-01-20 20:58:38
1236,B,2012-01-27 18:24:34
1236,E,2012-02-11 01:27:16
1236,C,2012-02-29 00:51:07
1237,A,2010-09-29 16:13:24
1237,B,2010-09-29 16:24:50
1237,C,2010-09-29 16:33:08
1240,A,2011-01-12 17:36:24
1240,B,2011-01-12 17:36:40
1240,C,2011-01-18 23:10:14
1241,A,2011-05-12 16:15:54
1241,B,2011-05-13 21:24:34
1241,C,2011-05-17 21:58:46
1242,A,2010-08-03 21:32:39
1242,B,2010-09-03 21:20:03
1242,C,2010-09-03 21:20:38
1243,A,2011-04-28 21:14:17
1243,B,2011-04-28 21:15:05
1243,C,2011-05-10 23:22:45
1244,A,2012-01-03 23:28:01
1244,B,2012-01-09 20:30:54
1244,C,2012-01-09 20:34:14
1245,A,2010-03-11 23:28:06
1245,B,2010-03-15 19:14:59
1245,E,2010-03-15 19:15:11
1245,B,2010-03-23 17:27:31
1245,C,2010-03-23 17:27:39
1245,B,2010-03-23 23:37:15
1245,E,2010-03-23 23:37:26
1245,B,2010-03-24 20:28:29
1245,F,2010-03-24 20:28:37
1245,C,2010-04-07 16:18:56
1245,B,2010-04-13 16:14:05
1245,C,2010-04-13 16:16:05
1247,A,2010-07-28 18:24:44
1247,B,2010-07-29 17:04:00
1247,E,2010-07-29 17:04:40
1247,B,2010-08-02 20:24:32
1247,C,2010-08-02 20:25:14
1248,A,2011-12-29 00:03:25
1248,B,2012-01-02 17:52:16
1248,E,2012-01-11 22:50:22
1248,E,2012-01-17 22:37:05
1248,C,2012-01-19 01:54:54
1251,A,2012-07-18 18:59:39
1251,B,2012-07-19 22:24:54
1251,E,2012-07-19 23:57:30
1251,C,2012-07-25 23:49:27
1253,A,2010-04-28 21:42:14
1253,B,2010-05-21 15:57:24
1253,C,2010-05-21 16:04:28
1255,A,2011-11-16 19:05:56
1255,B,2011-11-21 18:08:04
1255,E,2011-11-21 18:29:29
1255,C,2011-11-25 20:38:45
1256,A,2012-05-04 17:52:28
1256,B,2012-05-07 15:26:46
1256,E,2012-05-07 16:35:41
1256,C,2012-05-08 23:06:50
1257,A,2010-02-23 22:17:01
1257,B,2010-02-23 22:17:09
1257,C,2010-02-23 22:18:28
1258,A,2010-09-17 17:28:18
1258,B,2010-09-17 17:28:46
1258,C,2010-09-21 15:54:28
1259,A,2011-12-22 23:22:19
1259,C,2011-12-22 23:23:53
1259,C,2011-12-22 23:23:54
1260,A,2011-10-10 21:42:00
1260,B,2011-10-10 21:42:44
1260,C,2011-10-13 20:20:46
1262,A,2012-07-09 15:08:38
1262,B,2012-07-09 15:08:52
1262,C,2012-07-16 15:41:30
1263,A,2011-03-08 17:11:58
1263,B,2011-03-08 17:12:52
1263,C,2011-03-08 20:19:50
1264,A,2011-05-04 15:39:58
1264,B,2011-05-04 18:26:23
1264,E,2011-05-04 23:00:40
1264,B,2011-05-19 15:32:11
1264,C,2011-05-19 15:34:41
1265,A,2011-02-10 23:49:46
1265,A,2011-02-11 01:44:51
1265,B,2011-02-11 01:49:11
1265,C,2011-02-11 23:00:49
1266,A,2010-07-29 17:57:56
1266,B,2010-07-29 21:21:09
1266,C,2010-07-29 21:21:29
1267,A,2012-05-24 17:35:45
1267,B,2012-05-28 22:31:48
1267,C,2012-05-28 22:55:04
1268,A,2011-11-23 19:44:05
1268,C,2011-11-23 19:45:05
1270,A,2011-04-06 16:15:21
1270,B,2011-04-06 16:17:40
1270,E,2011-04-06 16:19:11
1270,B,2011-04-06 18:06:05
1270,C,2011-04-06 18:06:22
1271,A,2012-06-19 16:22:48
1271,C,2012-06-19 17:46:13
1273,A,2010-11-04 22:48:08
1273,B,2010-11-11 22:27:28
1273,C,2010-11-11 23:59:53
1274,A,2012-06-07 16:21:58
1274,B,2012-06-07 16:22:24
1274,C,2012-06-07 17:22:49
1276,A,2011-01-11 19:24:57
1276,A,2011-01-11 19:33:43
1276,B,2011-01-11 19:33:48
1276,C,2011-01-18 00:40:13
1277,A,2010-03-29 21:48:03
1277,B,2010-03-31 19:02:09
1277,C,2010-04-07 16:13:24
1278,A,2010-10-12 23:23:25
1278,B,2010-10-13 16:55:00
1278,C,2010-10-13 16:55:08
1279,A,2010-09-17 21:16:42
1279,A,2010-09-17 23:49:25
1279,B,2010-09-21 15:12:53
1279,C,2010-09-21 15:13:28
1280,A,2010-09-03 15:48:05
1280,B,2010-09-09 19:59:32
1280,C,2010-09-09 20:08:56
1281,A,2012-06-28 15:03:06
1281,B,2012-06-28 15:03:28
1281,C,2012-06-28 16:01:26
1281,C,2012-06-28 16:01:27
1282,D,2010-07-01 20:14:34
1282,A,2010-07-01 20:32:08
1282,A,2010-07-02 16:53:50
1282,B,2010-07-02 20:24:18
1282,E,2010-07-02 20:24:33
1282,B,2010-07-29 16:22:16
1282,C,2010-07-29 16:22:33
1283,A,2010-05-17 22:50:31
1283,B,2010-05-25 17:00:26
1283,C,2010-05-25 17:00:37
1284,D,2010-05-27 22:14:04
1284,A,2010-05-27 23:48:06
1284,B,2010-05-27 23:48:15
1284,C,2010-05-28 17:28:19
1285,A,2011-01-31 19:42:03
1285,B,2011-01-31 19:54:35
1285,C,2011-01-31 19:54:51
1286,A,2011-03-14 19:46:56
1286,B,2011-03-14 19:47:27
1286,C,2011-03-15 00:08:30
1287,A,2012-05-11 23:26:17
1287,B,2012-05-14 21:04:33
1287,C,2012-05-14 23:58:40
1288,B,2011-04-27 18:30:33
1288,C,2011-04-28 18:35:57
1288,B,2011-04-28 18:37:57
1288,E,2011-04-28 18:38:05
1288,B,2011-05-03 17:17:47
1288,C,2011-05-03 17:18:46
1289,A,2010-11-26 23:22:27
1289,B,2010-11-26 23:22:41
1289,C,2010-11-26 23:22:49
1290,A,2012-08-09 21:19:16
1290,B,2012-08-09 21:19:28
1290,C,2012-08-09 21:22:59
1291,A,2011-03-03 01:02:54
1291,B,2011-03-03 01:03:12
1291,C,2011-03-03 01:06:58
1293,A,2012-02-14 00:11:25
1293,B,2012-02-14 20:51:06
1293,C,2012-02-14 22:24:02
1294,A,2011-09-15 20:26:09
1294,B,2011-09-20 17:37:07
1294,C,2011-09-20 23:19:21
1295,A,2012-04-12 22:57:38
1295,B,2012-04-12 22:57:47
1295,C,2012-04-13 15:59:58
1296,A,2011-11-22 17:08:57
1296,B,2011-11-23 01:05:16
1296,C,2011-11-25 22:58:41
1297,A,2010-12-22 17:22:44
1297,B,2010-12-28 02:01:15
1297,B,2011-02-03 22:20:53
1297,C,2011-02-03 22:45:35
1298,A,2010-12-22 18:22:41
1298,B,2010-12-24 01:13:50
1298,C,2010-12-24 01:13:58
1300,A,2011-01-17 19:36:18
1300,B,2011-01-27 20:15:35
1300,C,2011-01-27 20:23:25
1302,A,2011-03-08 17:55:21
1302,B,2011-03-08 17:57:26
1302,E,2011-03-08 19:39:56
1302,B,2011-03-18 18:53:33
1302,C,2011-03-18 18:53:49
1302,B,2011-03-22 17:10:15
1302,C,2011-03-28 16:06:13
1306,A,2011-04-21 20:27:11
1306,B,2011-04-21 20:32:11
1306,C,2011-04-22 16:21:01
1307,A,2010-11-05 20:57:43
1307,B,2010-11-11 22:24:36
1307,E,2010-11-23 22:30:43
1307,B,2010-12-20 19:27:53
1307,C,2010-12-20 19:28:10
1308,A,2010-12-21 23:23:11
1308,B,2010-12-21 23:59:20
1308,C,2010-12-23 00:18:08
1310,A,2010-12-15 17:56:44
1310,B,2010-12-15 17:57:29
1310,E,2010-12-15 17:57:43
1310,B,2011-01-10 17:28:37
1310,C,2011-01-10 17:28:52
1311,A,2012-01-24 17:16:57
1311,B,2012-01-24 17:17:22
1311,C,2012-01-24 18:27:58
1312,A,2011-06-20 15:36:15
1312,B,2011-06-20 15:46:13
1312,C,2011-06-20 15:52:36
1313,A,2012-09-03 18:50:54
1313,B,2012-09-03 18:52:34
1313,C,2012-09-19 16:10:34
1316,A,2012-05-16 15:08:15
1316,B,2012-05-16 15:35:03
1316,C,2012-05-16 15:48:57
1317,A,2012-07-18 15:01:14
1317,C,2012-07-18 15:24:34
1320,A,2012-05-02 20:09:26
1320,B,2012-05-02 21:49:15
1320,C,2012-05-07 18:20:51
1321,A,2012-04-18 16:55:20
1321,B,2012-04-18 20:36:14
1321,E,2012-04-23 15:20:19
1321,C,2012-05-11 16:51:18
1322,A,2010-06-04 17:44:39
1322,B,2010-06-04 18:42:32
1322,E,2010-06-04 18:42:52
1322,B,2010-06-22 00:34:06
1322,C,2010-06-22 00:34:13
1324,A,2011-04-20 22:51:26
1324,B,2011-04-20 22:51:48
1324,C,2011-04-26 17:22:16
1324,B,2011-05-03 18:00:28
1324,C,2011-05-04 16:47:04
1325,A,2012-01-11 18:44:33
1325,C,2012-01-12 23:25:42
1326,A,2011-10-24 18:09:39
1326,B,2011-10-24 18:09:49
1326,C,2011-10-28 21:16:38
1327,A,2012-08-07 20:34:32
1327,E,2012-09-05 20:43:03
1327,C,2012-09-13 22:58:00
1328,A,2010-02-23 00:00:57
1328,B,2010-02-23 00:01:16
1328,E,2010-02-24 00:52:23
1328,B,2010-02-24 18:50:30
1328,C,2010-02-24 19:29:49
1329,A,2012-03-01 22:23:41
1329,B,2012-03-02 16:57:34
1329,C,2012-03-02 23:50:16
1331,A,2011-12-09 18:38:14
1331,B,2011-12-09 18:38:22
1331,C,2011-12-14 18:09:36
1332,A,2012-09-04 00:10:07
1332,B,2012-09-05 15:13:32
1332,C,2012-09-20 21:22:50
1333,A,2010-06-01 15:53:51
1333,B,2010-06-04 17:16:54
1333,E,2010-06-04 20:12:27
1333,B,2010-06-09 19:47:56
1333,C,2010-06-09 19:48:04
1334,A,2012-02-17 23:33:50
1334,A,2012-02-17 23:45:57
1334,B,2012-02-20 17:47:32
1334,E,2012-02-22 02:00:14
1334,C,2012-02-22 22:53:23
1335,A,2011-11-03 19:52:15
1335,B,2011-11-03 19:52:31
1335,C,2011-11-04 00:53:26
1336,A,2012-02-07 20:20:12
1336,B,2012-02-07 20:20:24
1336,C,2012-02-09 20:44:03
1336,C,2012-02-09 20:44:04
1337,A,2011-09-16 21:19:34
1337,B,2011-10-11 22:12:12
1337,C,2011-10-11 22:12:58
1338,A,2012-09-13 21:52:09
1338,C,2012-10-01 16:22:48
1339,A,2011-06-27 22:21:02
1339,A,2011-06-27 22:29:27
1339,B,2011-07-01 22:31:29
1339,E,2011-07-11 20:47:43
1339,B,2011-07-12 21:39:57
1339,E,2011-07-12 21:45:22
1339,C,2011-07-13 15:32:18
1340,A,2010-07-27 21:32:52
1340,B,2010-07-27 21:41:21
1340,C,2010-07-27 21:41:28
1341,A,2011-07-13 16:16:30
1341,B,2011-07-13 22:01:30
1341,C,2011-07-13 22:02:33
1342,A,2011-07-29 21:03:29
1342,C,2011-08-03 16:37:40
1342,C,2011-08-03 16:37:41
1343,A,2012-05-29 23:40:26
1343,B,2012-05-30 22:46:28
1343,E,2012-05-31 18:43:47
1343,C,2012-05-31 21:18:43
1344,A,2012-07-17 18:39:38
1344,B,2012-07-17 18:39:48
1344,C,2012-07-17 20:46:20
1345,A,2011-04-13 23:24:54
1345,B,2011-04-13 23:25:35
1345,E,2011-04-20 20:56:05
1345,B,2011-05-03 15:21:42
1345,F,2011-05-03 15:25:49
1345,C,2011-05-18 16:37:33
1346,A,2011-12-13 17:38:37
1346,B,2011-12-14 01:11:08
1346,E,2011-12-15 17:54:06
1346,C,2012-01-03 01:28:35
1347,A,2010-11-15 17:19:05
1347,B,2010-11-15 19:14:08
1347,C,2010-11-17 20:25:24
1348,A,2011-02-10 17:16:03
1348,B,2011-02-10 17:16:33
1348,C,2011-02-11 00:55:20
1349,A,2011-12-27 23:51:23
1349,B,2012-01-05 19:04:26
1349,E,2012-01-10 20:11:34
1349,C,2012-01-20 18:09:17
1350,A,2012-05-09 00:05:37
1350,B,2012-05-16 16:04:37
1350,E,2012-05-16 23:11:27
1350,C,2012-05-25 15:42:41
1351,D,2010-06-10 15:24:28
1351,A,2010-06-10 19:14:25
1351,B,2010-06-17 20:41:37
1351,C,2010-07-01 17:20:34
1352,A,2010-02-18 00:36:36
1352,B,2010-02-18 23:17:36
1352,C,2010-02-18 23:17:42
1353,A,2010-09-13 17:20:51
1353,B,2010-09-13 17:21:11
1353,E,2010-09-30 23:02:20
1353,E,2010-10-07 17:33:35
1353,B,2010-10-08 18:13:46
1353,C,2010-10-08 18:13:59
1354,A,2012-03-30 23:30:09
1354,B,2012-04-02 23:20:47
1354,E,2012-04-06 22:12:57
1354,C,2012-04-20 18:42:17
1355,A,2012-01-26 22:16:11
1355,B,2012-01-26 22:20:09
1355,C,2012-01-28 00:27:23
1356,A,2012-08-08 15:29:37
1356,B,2012-08-08 16:01:00
1356,C,2012-08-10 22:02:50
1357,A,2010-09-20 22:52:16
1357,B,2010-09-20 22:52:31
1357,C,2010-09-20 22:52:54
1360,A,2010-12-17 19:33:28
1360,B,2010-12-17 19:37:30
1360,C,2010-12-17 22:38:37
1361,A,2011-05-04 20:44:15
1361,B,2011-05-04 20:44:29
1361,C,2011-05-04 21:44:28
1362,A,2011-11-09 22:27:25
1362,B,2011-11-09 22:46:24
1362,C,2011-11-10 17:57:19
1363,A,2012-07-17 21:13:29
1363,B,2012-07-19 15:24:17
1363,C,2012-07-24 21:50:16
1365,D,2012-02-27 17:10:47
1365,B,2012-02-27 17:11:11
1365,C,2012-02-27 18:28:28
1367,A,2010-04-26 18:34:05
1367,B,2010-05-04 21:19:40
1367,C,2010-05-04 21:20:37
1368,A,2012-02-29 22:57:19
1368,C,2012-03-02 19:36:18
1369,D,2011-08-10 17:57:40
1369,A,2011-08-10 20:49:59
1369,A,2011-08-10 20:50:00
1369,B,2011-08-22 22:12:17
1369,E,2011-08-22 22:18:36
1369,C,2011-08-26 22:17:15
1370,A,2012-06-07 23:17:19
1370,B,2012-06-07 23:17:28
1370,C,2012-06-18 20:22:15
1372,A,2011-07-07 20:58:51
1372,B,2011-07-08 16:58:32
1372,C,2011-07-12 01:01:35
1373,A,2010-04-09 15:37:43
1373,A,2010-04-14 23:09:55
1373,B,2010-04-14 23:13:59
1373,C,2010-04-14 23:14:04
1374,A,2011-12-20 23:07:56
1374,B,2011-12-21 19:08:25
1374,E,2012-01-03 19:19:20
1374,C,2012-01-11 20:46:16
1376,A,2010-04-27 20:52:43
1376,B,2010-05-04 21:24:49
1376,C,2010-05-04 21:59:35
1376,B,2010-05-25 23:43:54
1376,C,2010-05-25 23:48:33
1377,A,2011-11-09 01:31:47
1377,B,2011-11-10 20:26:58
1377,E,2011-11-10 20:29:43
1377,B,2011-11-22 17:13:41
1377,C,2011-11-28 20:51:19
1378,A,2011-08-29 22:09:34
1378,B,2011-08-31 15:53:54
1378,C,2011-10-07 23:45:38
1379,A,2011-08-04 23:56:35
1379,B,2011-08-05 21:37:10
1379,C,2011-08-05 23:53:45
1380,A,2011-08-04 20:28:49
1380,B,2011-08-04 20:41:58
1380,E,2011-08-04 23:14:40
1380,C,2011-08-19 17:38:04
1381,A,2011-01-04 19:21:33
1381,A,2011-01-12 00:15:48
1381,B,2011-01-12 00:15:59
1381,E,2011-01-19 00:56:39
1381,B,2011-01-31 23:11:27
1381,C,2011-01-31 23:11:42
1382,A,2010-10-22 20:44:40
1382,B,2010-10-25 23:07:52
1382,C,2010-10-25 23:08:26
1383,A,2010-10-29 21:06:49
1383,B,2010-11-02 22:01:02
1383,C,2010-11-02 22:01:13
1385,A,2010-04-27 16:15:20
1385,A,2010-04-29 16:54:14
1385,B,2010-04-29 16:54:23
1385,C,2010-04-29 16:54:28
1389,A,2011-12-28 17:25:32
1389,B,2011-12-28 17:25:43
1389,C,2011-12-28 17:47:54
1390,A,2011-05-16 20:18:22
1390,B,2011-05-16 20:19:56
1390,E,2011-05-16 22:59:19
1390,B,2011-06-03 21:19:37
1390,C,2011-06-03 21:19:46
1391,A,2011-01-18 00:07:58
1391,A,2011-01-18 01:23:18
1391,B,2011-01-24 19:58:09
1391,E,2011-02-03 23:27:46
1391,B,2011-02-11 01:01:22
1391,C,2011-02-11 01:02:15
1392,A,2011-10-21 15:01:58
1392,B,2011-10-26 21:19:04
1392,C,2011-11-09 17:04:39
1394,A,2010-04-01 17:16:17
1394,B,2010-04-02 18:32:20
1394,C,2010-04-02 18:32:27
1395,A,2011-02-25 22:40:04
1395,A,2011-02-25 22:41:48
1395,B,2011-03-01 16:56:01
1395,C,2011-03-02 17:52:51
1399,A,2010-02-19 18:28:22
1399,B,2010-02-19 18:28:30
1399,C,2010-02-19 18:28:36
1400,A,2010-02-02 18:57:11
1400,B,2010-02-02 18:57:23
1400,C,2010-02-02 18:57:29
1401,A,2012-02-22 20:12:44
1401,B,2012-02-22 20:13:10
1401,E,2012-02-22 20:30:21
1401,C,2012-04-06 22:45:11
1402,D,2010-05-27 20:57:34
1402,A,2010-05-28 16:02:51
1402,B,2010-06-14 17:43:08
1402,C,2010-06-14 22:41:55
1403,A,2011-01-04 23:39:02
1403,A,2011-01-12 00:17:49
1403,B,2011-01-12 00:18:14
1403,E,2011-01-17 22:15:47
1403,B,2011-01-29 00:03:34
1403,C,2011-01-29 00:04:00
1404,A,2011-02-11 01:25:05
1404,B,2011-02-11 01:25:32
1404,C,2011-02-11 01:41:46
1405,A,2012-03-20 17:53:06
1405,B,2012-03-21 19:10:25
1405,C,2012-03-26 16:32:37
1406,A,2011-12-13 17:14:35
1406,B,2011-12-15 00:46:33
1406,C,2011-12-15 23:38:18
1408,A,2011-09-14 16:45:09
1408,B,2011-09-16 23:49:13
1408,C,2011-10-04 21:59:07
1408,C,2011-10-04 21:59:17
1410,A,2010-09-17 18:49:08
1410,B,2010-09-17 18:50:22
1410,C,2010-09-17 18:50:33
1411,A,2011-03-02 00:40:03
1411,B,2011-03-02 00:40:25
1411,E,2011-03-04 17:44:18
1411,B,2011-03-04 18:54:38
1411,E,2011-03-18 17:30:16
1411,B,2011-03-22 22:44:04
1411,C,2011-03-22 22:44:15
1412,A,2012-05-21 19:08:38
