case,activity,time
1694891010,G,2016/2/19 15:51
1893724558,I,2016/2/1 5:18
1893724558,B,2016/2/1 5:18
1893724558,C,2016/2/1 5:18
1893724558,D,2016/2/2 2:23
1893724558,E,2016/2/2 2:28
1893724558,F,2016/2/9 18:34
1893724558,G,2016/2/12 17:16
1893724558,H,2016/2/12 20:57
1893724558,G,2016/2/12 21:16
1647681717,I,2016/2/1 6:48
1647681717,B,2016/2/1 6:48
1647681717,C,2016/2/1 15:22
1647681717,D,2016/2/6 18:39
1647681717,E,2016/2/6 18:55
1647681717,F,2016/2/15 21:54
1647681717,G,2016/2/18 20:55
1647681717,H,2016/2/19 2:55
1647681717,G,2016/2/19 17:45
348076099,K,2016/2/1 14:56
348076099,B,2016/2/1 14:56
348076099,C,2016/2/1 14:57
348076099,D,2016/2/2 16:13
348076099,E,2016/2/2 16:19
348076099,F,2016/2/8 15:15
348076099,G,2016/2/8 16:03
348076099,H,2016/2/8 18:00
348076099,G,2016/2/8 18:03
741749509,I,2016/2/1 16:00
741749509,B,2016/2/1 16:00
741749509,C,2016/2/1 16:01
741749509,D,2016/2/3 3:05
741749509,E,2016/2/3 3:10
741749509,F,2016/2/9 16:18
741749509,G,2016/2/11 22:13
741749509,H,2016/2/16 23:06
741749509,G,2016/2/17 16:24
366077993,I,2016/2/1 16:05
366077993,B,2016/2/1 16:05
366077993,D,2016/2/2 1:52
366077993,E,2016/2/4 0:21
366077993,F,2016/2/11 16:53
366077993,G,2016/2/11 22:29
366077993,H,2016/2/12 19:48
366077993,G,2016/2/12 21:25
366077993,H,2016/2/22 14:31
1928319348,K,2016/2/1 17:05
1928319348,B,2016/2/1 17:05
1928319348,D,2016/2/1 17:09
1928319348,E,2016/2/1 17:13
1928319348,F,2016/2/16 16:45
1928319348,G,2016/2/16 19:22
1928319348,H,2016/2/19 22:27
1928319348,G,2016/2/19 23:03
1928319348,H,2016/2/22 14:19
212386089,I,2016/2/1 18:02
212386089,B,2016/2/1 18:02
212386089,C,2016/2/1 18:18
212386089,D,2016/2/3 1:26
212386089,E,2016/2/3 1:30
212386089,F,2016/2/10 17:54
212386089,G,2016/2/15 20:19
212386089,H,2016/2/15 23:27
212386089,G,2016/2/16 0:20
626264035,K,2016/2/1 19:27
626264035,B,2016/2/1 19:27
626264035,C,2016/2/1 19:28
626264035,D,2016/2/3 18:07
626264035,E,2016/2/3 18:16
626264035,F,2016/2/11 16:11
626264035,G,2016/2/11 19:59
626264035,H,2016/2/12 17:32
626264035,G,2016/2/12 21:42
1493375085,K,2016/2/1 20:02
1493375085,B,2016/2/1 20:02
1493375085,C,2016/2/1 20:03
1493375085,D,2016/2/3 19:33
1493375085,E,2016/2/3 19:41
1493375085,F,2016/2/10 17:04
1493375085,G,2016/2/10 23:47
1493375085,H,2016/2/11 22:39
1493375085,G,2016/2/11 22:54
459517208,I,2016/2/2 0:12
459517208,B,2016/2/2 0:12
459517208,C,2016/2/2 0:14
459517208,D,2016/2/2 17:28
459517208,E,2016/2/2 17:33
459517208,F,2016/2/8 15:59
459517208,G,2016/2/8 17:41
459517208,H,2016/2/9 16:50
459517208,G,2016/2/9 21:17
1109656219,K,2016/2/2 1:06
1109656219,B,2016/2/2 1:06
1109656219,C,2016/2/2 1:07
1109656219,D,2016/2/3 17:45
1109656219,E,2016/2/3 17:51
1109656219,F,2016/2/17 19:41
1109656219,G,2016/2/22 17:22
1109656219,H,2016/2/23 23:30
1109656219,G,2016/2/24 16:00
173446847,I,2016/2/2 1:31
173446847,B,2016/2/2 1:31
173446847,D,2016/2/2 2:04
173446847,E,2016/2/2 3:01
173446847,F,2016/2/8 20:53
173446847,G,2016/2/12 18:02
173446847,H,2016/2/13 3:34
173446847,G,2016/2/15 15:24
173446847,H,2016/2/22 15:03
1972226928,K,2016/2/2 1:42
1972226928,B,2016/2/2 1:42
1972226928,C,2016/2/2 1:43
1972226928,D,2016/2/3 18:09
1972226928,E,2016/2/3 18:12
1972226928,F,2016/2/10 15:38
1972226928,G,2016/2/10 17:03
1972226928,H,2016/2/10 17:32
1972226928,G,2016/2/10 17:39
1685289510,I,2016/2/2 2:16
1685289510,B,2016/2/2 2:16
1685289510,D,2016/2/2 2:23
1685289510,E,2016/2/2 2:26
1685289510,F,2016/2/9 22:50
1685289510,G,2016/2/15 19:08
1685289510,H,2016/2/15 21:57
1685289510,G,2016/2/16 22:31
1685289510,H,2016/2/22 15:54
1890898402,I,2016/2/2 2:19
1890898402,B,2016/2/2 2:19
1890898402,C,2016/2/2 2:20
1890898402,D,2016/2/3 19:24
1890898402,E,2016/2/3 19:27
1890898402,F,2016/2/17 15:38
1890898402,G,2016/2/17 17:00
1890898402,H,2016/2/18 1:08
1890898402,G,2016/2/18 2:12
916308306,I,2016/2/2 3:05
916308306,B,2016/2/2 3:05
916308306,C,2016/2/2 3:07
916308306,D,2016/2/5 0:58
916308306,E,2016/2/5 1:02
916308306,F,2016/2/10 19:00
916308306,G,2016/2/16 15:50
916308306,H,2016/2/16 17:03
916308306,G,2016/2/16 18:06
282703106,I,2016/2/2 3:23
282703106,B,2016/2/2 3:23
282703106,C,2016/2/2 3:24
282703106,D,2016/2/3 1:39
282703106,E,2016/2/3 1:45
282703106,F,2016/2/9 17:24
282703106,G,2016/2/12 19:14
282703106,H,2016/2/15 22:50
282703106,G,2016/2/16 17:13
552624105,K,2016/2/2 5:30
552624105,B,2016/2/2 5:30
552624105,C,2016/2/2 5:31
552624105,D,2016/2/4 2:23
552624105,E,2016/2/4 2:31
552624105,F,2016/2/10 16:10
552624105,G,2016/2/10 19:14
552624105,H,2016/2/10 19:54
552624105,G,2016/2/10 20:45
1711847526,K,2016/2/2 17:30
1711847526,B,2016/2/2 17:30
1711847526,C,2016/2/2 17:31
1711847526,D,2016/2/4 16:35
1711847526,E,2016/2/4 16:37
1711847526,F,2016/2/10 19:38
1711847526,G,2016/2/10 19:41
1711847526,H,2016/2/11 0:08
1711847526,G,2016/2/16 21:55
889299771,I,2016/2/2 17:38
889299771,B,2016/2/2 17:38
889299771,C,2016/2/2 18:18
889299771,D,2016/2/4 21:03
889299771,E,2016/2/4 21:08
889299771,F,2016/2/22 17:50
889299771,G,2016/2/24 20:09
889299771,H,2016/2/25 16:57
889299771,G,2016/2/25 18:03
1079022040,I,2016/2/2 17:49
1079022040,B,2016/2/2 17:49
1079022040,C,2016/2/2 17:50
1079022040,D,2016/2/2 18:01
1079022040,E,2016/2/2 18:07
1079022040,F,2016/2/12 16:50
1079022040,G,2016/2/17 20:20
1079022040,H,2016/2/17 23:39
1079022040,G,2016/2/17 23:48
460878658,I,2016/2/2 18:17
460878658,B,2016/2/2 18:17
460878658,C,2016/2/2 18:18
460878658,D,2016/2/4 16:40
460878658,E,2016/2/5 3:50
460878658,F,2016/2/12 15:58
460878658,G,2016/2/17 17:18
460878658,H,2016/2/17 23:19
460878658,G,2016/2/17 23:52
1854057287,K,2016/2/2 18:30
1854057287,B,2016/2/2 18:30
1854057287,C,2016/2/2 18:31
1854057287,D,2016/2/5 21:44
1854057287,E,2016/2/5 21:55
1854057287,F,2016/2/10 16:34
1854057287,G,2016/2/10 18:12
1854057287,H,2016/2/11 17:26
1854057287,G,2016/2/11 20:30
92507213,I,2016/2/2 20:37
92507213,B,2016/2/2 20:37
92507213,C,2016/2/2 23:10
92507213,D,2016/2/4 20:40
92507213,E,2016/2/4 20:42
92507213,F,2016/2/10 18:10
92507213,G,2016/2/15 22:08
92507213,H,2016/2/16 23:38
92507213,G,2016/2/17 1:05
1085598683,K,2016/2/2 21:07
1085598683,B,2016/2/2 21:07
1085598683,C,2016/2/2 21:08
1085598683,D,2016/2/6 0:05
1085598683,E,2016/2/6 0:08
1085598683,F,2016/2/17 16:01
1085598683,G,2016/2/18 17:05
1085598683,H,2016/2/22 20:27
1085598683,G,2016/2/22 23:21
1493210294,K,2016/2/2 22:02
1493210294,B,2016/2/2 22:02
1493210294,C,2016/2/2 22:03
1493210294,D,2016/2/4 20:35
1493210294,E,2016/2/4 20:40
1493210294,F,2016/2/10 22:54
1493210294,G,2016/2/17 0:21
1493210294,H,2016/2/23 18:04
1493210294,G,2016/2/23 19:22
1526447294,I,2016/2/2 23:27
1526447294,B,2016/2/2 23:27
1526447294,C,2016/2/2 23:28
1526447294,D,2016/2/4 22:51
1526447294,E,2016/2/4 22:55
1526447294,F,2016/2/11 16:17
1526447294,G,2016/2/11 18:47
1526447294,H,2016/2/12 18:47
1526447294,G,2016/2/12 20:15
319529465,I,2016/2/2 23:42
319529465,B,2016/2/2 23:42
319529465,D,2016/2/3 0:13
319529465,E,2016/2/3 0:20
319529465,F,2016/2/8 17:16
319529465,G,2016/2/8 17:56
319529465,H,2016/2/11 19:10
319529465,G,2016/2/11 21:22
319529465,H,2016/2/12 19:10
1035150389,K,2016/2/2 23:44
1035150389,B,2016/2/2 23:44
1035150389,D,2016/2/2 23:47
1035150389,E,2016/2/2 23:50
1035150389,F,2016/2/5 21:02
1035150389,G,2016/2/10 20:59
1035150389,H,2016/2/10 23:22
1035150389,G,2016/2/10 23:48
1035150389,H,2016/2/17 17:13
328914193,K,2016/2/3 2:09
328914193,B,2016/2/3 2:09
328914193,C,2016/2/3 2:10
328914193,D,2016/2/6 17:17
328914193,E,2016/2/6 17:22
328914193,F,2016/2/15 17:55
328914193,G,2016/2/16 23:37
328914193,H,2016/2/17 3:00
328914193,G,2016/2/17 18:07
1562449649,I,2016/2/3 5:11
1562449649,B,2016/2/3 5:11
1562449649,C,2016/2/3 5:13
1562449649,D,2016/2/5 20:33
1562449649,E,2016/2/5 20:36
1562449649,F,2016/2/19 17:38
1562449649,G,2016/2/22 18:02
1562449649,H,2016/2/22 22:20
1562449649,G,2016/2/23 16:46
2081029751,K,2016/2/3 7:03
2081029751,B,2016/2/3 7:03
2081029751,C,2016/2/3 7:04
2081029751,D,2016/2/4 23:05
2081029751,E,2016/2/4 23:11
2081029751,F,2016/2/12 16:32
2081029751,G,2016/2/17 20:03
2081029751,H,2016/2/18 16:37
2081029751,G,2016/2/18 22:18
1297295635,I,2016/2/3 7:10
1297295635,B,2016/2/3 7:10
1297295635,C,2016/2/3 7:11
1297295635,D,2016/2/6 2:51
1297295635,E,2016/2/6 3:07
1297295635,F,2016/2/18 16:28
1297295635,G,2016/2/18 16:51
1297295635,H,2016/2/18 20:14
1297295635,G,2016/2/18 23:02
1148947108,K,2016/2/3 15:35
1148947108,B,2016/2/3 15:35
1148947108,C,2016/2/3 15:36
1148947108,D,2016/2/3 22:31
1148947108,E,2016/2/3 22:35
1148947108,F,2016/2/9 16:04
1148947108,G,2016/2/9 17:17
1148947108,H,2016/2/10 20:41
1148947108,G,2016/2/10 23:43
423692804,K,2016/2/3 15:49
423692804,B,2016/2/3 15:49
423692804,C,2016/2/3 15:50
423692804,D,2016/2/3 17:29
423692804,E,2016/2/3 17:40
423692804,F,2016/2/10 23:31
423692804,G,2016/2/17 0:18
423692804,H,2016/2/17 19:52
423692804,G,2016/2/17 21:20
2144131288,I,2016/2/3 16:47
2144131288,B,2016/2/3 16:47
2144131288,C,2016/2/3 16:48
2144131288,D,2016/2/5 20:12
2144131288,E,2016/2/5 20:20
2144131288,F,2016/2/12 17:18
2144131288,G,2016/2/17 19:35
2144131288,H,2016/2/18 19:12
2144131288,G,2016/2/19 21:08
1775192574,K,2016/2/3 17:05
1775192574,B,2016/2/3 17:05
1775192574,D,2016/2/3 17:11
1775192574,E,2016/2/3 17:18
1775192574,F,2016/2/9 17:54
1775192574,G,2016/2/12 18:40
1775192574,H,2016/2/13 0:22
1775192574,G,2016/2/15 18:41
1775192574,H,2016/2/15 19:13
1509154703,I,2016/2/3 18:02
1509154703,B,2016/2/3 18:02
1509154703,C,2016/2/3 18:03
1509154703,D,2016/2/4 23:58
1509154703,E,2016/2/5 0:04
1509154703,F,2016/2/12 16:27
1509154703,G,2016/2/12 18:07
1509154703,H,2016/2/13 20:45
1509154703,G,2016/2/15 14:57
2011518740,K,2016/2/3 18:27
2011518740,B,2016/2/3 18:27
2011518740,D,2016/2/3 18:36
2011518740,E,2016/2/3 18:37
2011518740,F,2016/2/12 17:08
2011518740,G,2016/2/17 18:48
2011518740,H,2016/2/17 23:35
2011518740,G,2016/2/18 0:50
2011518740,H,2016/2/22 16:04
519995731,I,2016/2/3 18:58
519995731,B,2016/2/3 18:58
519995731,C,2016/2/3 18:59
519995731,D,2016/2/5 20:36
519995731,E,2016/2/5 20:42
519995731,F,2016/2/10 19:15
519995731,G,2016/2/16 18:55
519995731,H,2016/2/17 0:11
519995731,G,2016/2/17 0:17
305052605,I,2016/2/3 19:00
305052605,B,2016/2/3 19:00
305052605,C,2016/2/3 19:01
305052605,D,2016/2/5 19:41
305052605,E,2016/2/5 19:47
305052605,F,2016/2/17 17:50
305052605,G,2016/2/19 21:50
305052605,H,2016/2/24 15:26
305052605,G,2016/2/25 19:54
485953654,K,2016/2/3 20:25
485953654,B,2016/2/3 20:25
485953654,C,2016/2/3 20:26
485953654,D,2016/2/5 17:00
485953654,E,2016/2/5 17:05
485953654,F,2016/2/12 16:20
485953654,G,2016/2/12 18:59
485953654,H,2016/2/12 20:43
485953654,G,2016/2/12 20:53
49211544,K,2016/2/3 21:19
49211544,B,2016/2/3 21:19
49211544,C,2016/2/3 21:20
49211544,D,2016/2/4 22:06
49211544,E,2016/2/4 22:10
49211544,F,2016/2/11 17:45
49211544,G,2016/2/11 21:59
49211544,H,2016/2/11 22:42
49211544,G,2016/2/11 22:58
1822411778,K,2016/2/3 21:50
1822411778,B,2016/2/3 21:50
1822411778,C,2016/2/3 21:51
1822411778,D,2016/2/9 22:15
1822411778,E,2016/2/9 22:25
1822411778,F,2016/2/17 18:34
1822411778,G,2016/2/19 21:26
1822411778,H,2016/2/24 16:02
1822411778,G,2016/2/24 16:52
1931343039,K,2016/2/4 0:52
1931343039,B,2016/2/4 0:52
1931343039,C,2016/2/4 0:53
1931343039,D,2016/2/4 22:52
1931343039,E,2016/2/4 22:54
1931343039,F,2016/2/10 15:58
1931343039,G,2016/2/10 23:00
1931343039,H,2016/2/11 0:16
1931343039,G,2016/2/11 18:38
1896194935,K,2016/2/4 1:30
1896194935,B,2016/2/4 1:30
1896194935,C,2016/2/4 1:31
1896194935,D,2016/2/6 2:20
1896194935,E,2016/2/6 2:25
1896194935,F,2016/2/15 20:33
1896194935,G,2016/2/19 0:38
1896194935,H,2016/2/23 18:17
1896194935,G,2016/2/23 19:09
73539002,I,2016/2/4 1:56
73539002,B,2016/2/4 1:56
73539002,C,2016/2/4 3:18
73539002,D,2016/2/4 23:57
73539002,E,2016/2/5 0:00
73539002,F,2016/2/10 17:46
73539002,G,2016/2/16 15:25
73539002,H,2016/2/16 20:54
73539002,G,2016/2/17 17:15
422773185,I,2016/2/4 1:56
422773185,B,2016/2/4 1:56
422773185,C,2016/2/4 1:58
422773185,D,2016/2/6 1:30
422773185,E,2016/2/6 1:31
422773185,F,2016/2/12 16:30
422773185,G,2016/2/12 17:47
422773185,H,2016/2/12 23:04
422773185,G,2016/2/16 15:46
1448267312,I,2016/2/4 15:23
1448267312,B,2016/2/4 15:23
1448267312,C,2016/2/4 15:23
1448267312,D,2016/2/11 21:18
1448267312,E,2016/2/11 21:23
1448267312,F,2016/2/19 18:49
1448267312,G,2016/2/19 22:22
1448267312,H,2016/2/20 18:45
1448267312,G,2016/2/22 15:28
1646783960,I,2016/2/4 19:51
1646783960,B,2016/2/4 19:51
1646783960,C,2016/2/4 19:53
1646783960,D,2016/2/4 20:27
1646783960,E,2016/2/4 20:36
1646783960,F,2016/2/10 18:14
1646783960,G,2016/2/15 21:56
1646783960,H,2016/2/16 18:00
1646783960,G,2016/2/16 22:28
502801170,K,2016/2/4 23:40
502801170,B,2016/2/4 23:40
502801170,C,2016/2/4 23:41
502801170,D,2016/2/9 0:15
502801170,E,2016/2/9 0:18
502801170,F,2016/3/8 20:51
502801170,G,2016/3/9 21:24
502801170,H,2016/3/9 23:56
502801170,G,2016/3/10 22:14
844879450,K,2016/2/5 1:44
844879450,B,2016/2/5 1:44
844879450,C,2016/2/5 3:30
844879450,D,2016/2/6 20:00
844879450,E,2016/2/6 20:08
844879450,F,2016/2/12 15:57
844879450,G,2016/2/12 18:19
844879450,H,2016/2/12 23:16
844879450,G,2016/2/16 15:44
610725851,I,2016/2/5 18:58
610725851,B,2016/2/5 18:58
610725851,C,2016/2/5 18:59
610725851,D,2016/2/6 21:55
610725851,E,2016/2/6 22:03
610725851,F,2016/2/12 16:56
610725851,G,2016/2/17 17:48
610725851,H,2016/2/29 20:09
610725851,G,2016/3/1 4:13
1480288163,I,2016/2/5 19:27
1480288163,B,2016/2/5 19:27
1480288163,C,2016/2/5 19:27
1480288163,D,2016/2/6 22:04
1480288163,E,2016/2/6 22:07
1480288163,F,2016/2/11 15:57
1480288163,G,2016/2/11 16:37
1480288163,H,2016/2/11 18:27
1480288163,G,2016/2/11 20:22
1692569477,I,2016/2/5 21:02
1692569477,B,2016/2/5 21:02
1692569477,C,2016/2/5 21:18
1692569477,D,2016/2/6 22:42
1692569477,E,2016/2/6 22:51
1692569477,F,2016/2/23 17:12
1692569477,G,2016/2/25 15:43
1692569477,H,2016/2/26 20:35
1692569477,G,2016/2/29 17:53
996520734,I,2016/2/5 21:43
996520734,B,2016/2/5 21:43
996520734,D,2016/2/5 21:46
996520734,E,2016/2/5 21:51
996520734,F,2016/2/11 17:34
996520734,G,2016/2/17 18:16
996520734,H,2016/2/19 20:13
996520734,G,2016/2/19 22:10
996520734,H,2016/2/22 15:43
637418409,K,2016/2/6 1:23
637418409,B,2016/2/6 1:23
637418409,C,2016/2/6 1:24
637418409,D,2016/2/6 19:59
637418409,E,2016/2/6 20:06
637418409,F,2016/2/8 16:50
637418409,G,2016/2/11 21:24
637418409,H,2016/2/13 19:22
637418409,G,2016/2/17 16:56
449313592,K,2016/2/6 2:29
449313592,B,2016/2/6 2:29
449313592,C,2016/2/6 2:30
449313592,D,2016/2/8 16:18
449313592,E,2016/2/8 16:21
449313592,F,2016/2/12 15:29
449313592,G,2016/2/12 20:01
449313592,H,2016/2/12 23:55
449313592,G,2016/2/13 0:03
2050026577,I,2016/2/6 4:34
2050026577,B,2016/2/6 4:34
2050026577,C,2016/2/6 23:00
2050026577,D,2016/2/9 16:39
2050026577,E,2016/2/9 16:41
2050026577,F,2016/2/15 16:35
2050026577,G,2016/2/18 15:59
2050026577,H,2016/2/24 18:47
2050026577,G,2016/2/26 20:22
778902005,I,2016/2/6 4:53
778902005,B,2016/2/6 4:53
778902005,C,2016/2/6 4:54
778902005,D,2016/2/11 1:20
778902005,E,2016/2/11 1:24
778902005,F,2016/2/24 17:51
778902005,G,2016/2/24 21:12
778902005,H,2016/2/25 17:12
778902005,G,2016/2/26 17:27
254734064,K,2016/2/6 10:00
254734064,B,2016/2/6 10:00
254734064,C,2016/2/6 10:01
254734064,D,2016/2/8 18:20
254734064,E,2016/2/9 3:07
254734064,F,2016/2/15 16:24
254734064,G,2016/2/15 21:33
254734064,H,2016/2/15 21:38
254734064,G,2016/2/15 21:46
379062460,K,2016/2/6 19:55
379062460,B,2016/2/6 19:55
379062460,C,2016/2/6 19:56
379062460,D,2016/2/11 17:10
379062460,E,2016/2/11 17:18
379062460,F,2016/2/26 17:56
379062460,G,2016/3/2 16:14
379062460,H,2016/3/8 18:08
379062460,G,2016/3/8 20:00
6033829,I,2016/2/6 23:52
6033829,B,2016/2/6 23:52
6033829,C,2016/2/6 23:52
6033829,D,2016/2/9 17:51
6033829,E,2016/2/9 17:56
6033829,F,2016/3/10 16:18
6033829,G,2016/3/11 16:48
6033829,H,2016/3/11 19:49
6033829,G,2016/3/11 20:51
413083060,I,2016/2/7 0:19
413083060,B,2016/2/7 0:19
413083060,C,2016/2/7 0:20
413083060,D,2016/2/10 0:08
413083060,E,2016/2/10 0:13
413083060,F,2016/2/15 16:11
413083060,G,2016/2/15 20:32
413083060,H,2016/2/17 14:41
413083060,G,2016/2/17 16:48
970742877,K,2016/2/7 3:21
970742877,B,2016/2/7 3:21
970742877,C,2016/2/7 3:23
970742877,D,2016/2/9 23:54
970742877,E,2016/2/9 23:58
970742877,F,2016/2/17 20:40
970742877,G,2016/2/22 22:04
970742877,H,2016/2/27 22:12
970742877,G,2016/2/29 21:28
274762869,K,2016/2/7 3:44
274762869,B,2016/2/7 3:44
274762869,C,2016/2/8 17:10
274762869,D,2016/2/10 3:58
274762869,E,2016/2/10 4:05
274762869,F,2016/2/24 22:27
274762869,G,2016/3/1 19:57
274762869,H,2016/3/10 18:03
274762869,G,2016/3/10 23:31
966390800,K,2016/2/7 16:29
966390800,B,2016/2/7 16:29
966390800,C,2016/2/7 16:30
966390800,D,2016/2/9 18:55
966390800,E,2016/2/9 18:59
966390800,F,2016/2/26 17:44
966390800,G,2016/3/1 22:22
966390800,H,2016/3/3 19:57
966390800,G,2016/3/4 16:48
1149528865,K,2016/2/7 18:29
1149528865,B,2016/2/7 18:29
1149528865,C,2016/2/7 18:30
1149528865,D,2016/2/9 20:20
1149528865,E,2016/2/9 20:24
1149528865,F,2016/2/15 19:20
1149528865,G,2016/2/15 21:16
1149528865,H,2016/2/16 0:16
1149528865,G,2016/2/16 0:21
1824880246,K,2016/2/7 20:38
1824880246,B,2016/2/7 20:38
1824880246,C,2016/2/7 20:39
1824880246,D,2016/2/9 18:22
1824880246,E,2016/2/9 18:29
1824880246,F,2016/2/12 1:10
1824880246,G,2016/2/17 18:22
1824880246,H,2016/2/17 23:06
1824880246,G,2016/2/19 22:28
2145834654,I,2016/2/7 20:44
2145834654,B,2016/2/7 20:44
2145834654,C,2016/2/8 17:24
2145834654,D,2016/2/10 1:39
2145834654,E,2016/2/10 1:45
2145834654,F,2016/2/16 17:26
2145834654,G,2016/2/16 21:58
2145834654,H,2016/2/17 19:11
2145834654,G,2016/2/17 20:35
324425606,I,2016/2/7 21:25
324425606,B,2016/2/7 21:25
324425606,C,2016/2/7 21:27
324425606,D,2016/2/9 18:20
324425606,E,2016/2/9 18:25
324425606,F,2016/2/15 18:08
324425606,G,2016/2/15 19:15
324425606,H,2016/2/16 17:56
324425606,G,2016/2/16 22:09
254135108,I,2016/2/8 2:14
254135108,B,2016/2/8 2:14
254135108,C,2016/2/8 2:16
254135108,D,2016/2/9 22:59
254135108,E,2016/2/9 23:22
254135108,F,2016/2/12 15:28
254135108,G,2016/2/17 19:54
254135108,H,2016/2/17 23:31
254135108,G,2016/2/17 23:42
360332231,K,2016/2/8 3:46
360332231,B,2016/2/8 3:46
360332231,C,2016/2/8 3:47
360332231,D,2016/2/9 20:18
360332231,E,2016/2/9 20:27
360332231,F,2016/2/12 16:44
360332231,G,2016/2/12 19:41
360332231,H,2016/2/12 23:02
360332231,G,2016/2/12 23:06
974496611,K,2016/2/8 4:49
974496611,B,2016/2/8 4:49
974496611,C,2016/2/8 4:50
974496611,D,2016/2/9 20:31
974496611,E,2016/2/9 20:36
974496611,F,2016/2/24 18:16
974496611,G,2016/2/24 22:39
974496611,H,2016/3/3 19:30
974496611,G,2016/3/3 21:43
1101482453,I,2016/2/8 5:05
1101482453,B,2016/2/8 5:05
1101482453,C,2016/2/8 5:06
1101482453,D,2016/2/9 20:31
1101482453,E,2016/2/9 20:33
1101482453,F,2016/3/2 18:20
1101482453,G,2016/3/2 19:33
1101482453,H,2016/3/4 17:12
1101482453,G,2016/3/4 22:46
1961321975,K,2016/2/8 5:29
1961321975,B,2016/2/8 5:29
1961321975,C,2016/2/8 17:38
1961321975,D,2016/2/9 22:04
1961321975,E,2016/2/9 22:07
1961321975,F,2016/2/15 20:05
1961321975,G,2016/2/18 17:45
1961321975,H,2016/2/19 17:14
1961321975,G,2016/2/19 17:40
1421460886,K,2016/2/8 16:53
1421460886,B,2016/2/8 16:53
1421460886,C,2016/2/8 16:54
1421460886,D,2016/2/10 2:58
1421460886,E,2016/2/10 2:59
1421460886,F,2016/2/15 17:56
1421460886,G,2016/2/15 19:28
1421460886,H,2016/2/15 20:20
1421460886,G,2016/2/15 20:32
427827637,K,2016/2/8 18:28
427827637,B,2016/2/8 18:28
427827637,C,2016/2/8 18:29
427827637,D,2016/2/10 3:32
427827637,E,2016/2/10 3:36
427827637,F,2016/2/16 18:10
427827637,G,2016/2/16 21:55
427827637,H,2016/2/17 0:30
427827637,G,2016/2/17 0:32
746936932,I,2016/2/8 19:13
746936932,B,2016/2/8 19:13
746936932,C,2016/2/8 19:15
746936932,D,2016/2/10 19:48
746936932,E,2016/2/10 19:51
746936932,F,2016/2/16 17:32
746936932,G,2016/2/16 20:56
746936932,H,2016/2/19 0:51
746936932,G,2016/2/19 15:09
1435894906,I,2016/2/8 19:29
1435894906,B,2016/2/8 19:29
1435894906,C,2016/2/8 19:30
1435894906,D,2016/2/9 2:54
1435894906,E,2016/2/9 3:02
1435894906,F,2016/2/12 15:52
1435894906,G,2016/2/16 23:37
1435894906,H,2016/2/17 19:41
1435894906,G,2016/2/17 21:14
1780816335,K,2016/2/8 21:42
1780816335,B,2016/2/8 21:42
1780816335,C,2016/2/8 21:44
1780816335,D,2016/2/10 21:32
1780816335,E,2016/2/10 21:36
1780816335,F,2016/2/19 16:27
1780816335,G,2016/2/24 19:44
1780816335,H,2016/2/25 17:42
1780816335,G,2016/2/25 21:01
1217731716,I,2016/2/8 21:55
1217731716,B,2016/2/8 21:55
1217731716,C,2016/2/8 21:57
1217731716,D,2016/2/8 22:11
1217731716,E,2016/2/8 22:19
1217731716,F,2016/2/10 15:54
1217731716,G,2016/2/10 20:46
1217731716,H,2016/2/10 23:14
1217731716,G,2016/2/10 23:46
1476227188,K,2016/2/8 22:52
1476227188,B,2016/2/8 22:52
1476227188,C,2016/2/8 22:53
1476227188,D,2016/2/10 22:12
1476227188,E,2016/2/10 22:15
1476227188,F,2016/2/17 19:59
1476227188,G,2016/2/17 21:51
1476227188,H,2016/2/18 20:17
1476227188,G,2016/2/18 22:53
1863366950,I,2016/2/8 23:24
1863366950,B,2016/2/8 23:24
1863366950,C,2016/2/8 23:25
1863366950,D,2016/2/8 23:59
1863366950,E,2016/2/9 0:00
1863366950,F,2016/2/17 20:11
1863366950,G,2016/2/17 22:22
1863366950,H,2016/2/18 21:54
1863366950,G,2016/2/18 23:56
1506301906,I,2016/2/8 23:48
1506301906,B,2016/2/8 23:48
1506301906,C,2016/2/8 23:49
1506301906,D,2016/2/10 22:22
1506301906,E,2016/2/10 22:27
1506301906,F,2016/2/17 19:51
1506301906,G,2016/2/22 18:32
1506301906,H,2016/2/23 15:35
1506301906,G,2016/2/24 0:24
1924118035,I,2016/2/9 0:10
1924118035,B,2016/2/9 0:10
1924118035,C,2016/2/9 0:11
1924118035,D,2016/2/15 18:09
1924118035,E,2016/2/15 18:15
1924118035,F,2016/2/29 19:19
1924118035,G,2016/3/3 15:38
1924118035,H,2016/3/4 16:14
1924118035,G,2016/3/4 16:45
1756165830,K,2016/2/9 1:18
1756165830,B,2016/2/9 1:18
1756165830,C,2016/2/9 1:19
1756165830,D,2016/2/10 23:23
1756165830,E,2016/2/10 23:24
1756165830,F,2016/2/16 17:00
1756165830,G,2016/2/16 18:35
1756165830,H,2016/2/18 16:56
1756165830,G,2016/2/22 14:34
1163540696,I,2016/2/9 3:35
1163540696,B,2016/2/9 3:35
1163540696,C,2016/2/9 3:37
1163540696,D,2016/2/10 23:04
1163540696,E,2016/2/10 23:06
1163540696,F,2016/2/16 15:37
1163540696,G,2016/2/16 19:32
1163540696,H,2016/2/16 21:52
1163540696,G,2016/2/16 21:56
2145337963,K,2016/2/9 5:04
2145337963,B,2016/2/9 5:04
2145337963,C,2016/2/9 5:05
2145337963,D,2016/2/11 20:31
2145337963,E,2016/2/11 20:34
