case ,event,time
191,a,2010/11/9 20:03
191,c,2010/11/9 20:04
191,d,2010/11/9 20:05
191,e,2010/11/9 20:06
191,h,2010/11/9 20:07
190,a,2010/11/9 20:03
190,c,2010/11/9 20:04
190,d,2010/11/9 20:05
190,e,2010/11/9 20:06
190,h,2010/11/9 20:07
Case14.2,a,2010/11/9 20:03
Case14.2,d,2010/11/9 20:04
Case14.2,c,2010/11/9 20:05
Case14.2,e,2010/11/9 20:06
Case14.2,f,2010/11/9 20:07
Case14.2,d,2010/11/9 20:08
Case14.2,b,2010/11/9 20:09
Case14.2,e,2010/11/9 20:10
Case14.2,h,2010/11/9 20:11
Case14.3,a,2010/11/9 20:03
Case14.3,d,2010/11/9 20:04
Case14.3,c,2010/11/9 20:05
Case14.3,e,2010/11/9 20:06
Case14.3,f,2010/11/9 20:07
Case14.3,d,2010/11/9 20:08
Case14.3,b,2010/11/9 20:09
Case14.3,e,2010/11/9 20:10
Case14.3,h,2010/11/9 20:11
Case14.4,a,2010/11/9 20:03
Case14.4,d,2010/11/9 20:04
Case14.4,c,2010/11/9 20:05
Case14.4,e,2010/11/9 20:06
Case14.4,f,2010/11/9 20:07
Case14.4,d,2010/11/9 20:08
Case14.4,b,2010/11/9 20:09
Case14.4,e,2010/11/9 20:10
Case14.4,h,2010/11/9 20:11
Case14.5,a,2010/11/9 20:03
Case14.5,d,2010/11/9 20:04
Case14.5,c,2010/11/9 20:05
Case14.5,e,2010/11/9 20:06
Case14.5,f,2010/11/9 20:07
Case14.5,d,2010/11/9 20:08
Case14.5,b,2010/11/9 20:09
Case14.5,e,2010/11/9 20:10
Case14.5,h,2010/11/9 20:11
Case14.0,a,2010/11/9 20:03
Case14.0,d,2010/11/9 20:04
Case14.0,c,2010/11/9 20:05
Case14.0,e,2010/11/9 20:06
Case14.0,f,2010/11/9 20:07
Case14.0,d,2010/11/9 20:08
Case14.0,b,2010/11/9 20:09
Case14.0,e,2010/11/9 20:10
Case14.0,h,2010/11/9 20:11
Case14.1,a,2010/11/9 20:03
Case14.1,d,2010/11/9 20:04
Case14.1,c,2010/11/9 20:05
Case14.1,e,2010/11/9 20:06
Case14.1,f,2010/11/9 20:07
Case14.1,d,2010/11/9 20:08
Case14.1,b,2010/11/9 20:09
Case14.1,e,2010/11/9 20:10
Case14.1,h,2010/11/9 20:11
Case4.116,a,2010/11/9 20:03
Case4.116,b,2010/11/9 20:04
Case4.116,d,2010/11/9 20:05
Case4.116,e,2010/11/9 20:06
Case4.116,h,2010/11/9 20:07
Case4.115,a,2010/11/9 20:03
Case4.115,b,2010/11/9 20:04
Case4.115,d,2010/11/9 20:05
Case4.115,e,2010/11/9 20:06
Case4.115,h,2010/11/9 20:07
Case4.114,a,2010/11/9 20:03
Case4.114,b,2010/11/9 20:04
Case4.114,d,2010/11/9 20:05
Case4.114,e,2010/11/9 20:06
Case4.114,h,2010/11/9 20:07
Case4.113,a,2010/11/9 20:03
Case4.113,b,2010/11/9 20:04
Case4.113,d,2010/11/9 20:05
Case4.113,e,2010/11/9 20:06
Case4.113,h,2010/11/9 20:07
Case14.6,a,2010/11/9 20:03
Case14.6,d,2010/11/9 20:04
Case14.6,c,2010/11/9 20:05
Case14.6,e,2010/11/9 20:06
Case14.6,f,2010/11/9 20:07
Case14.6,d,2010/11/9 20:08
Case14.6,b,2010/11/9 20:09
Case14.6,e,2010/11/9 20:10
Case14.6,h,2010/11/9 20:11
Case4.112,a,2010/11/9 20:03
Case4.112,b,2010/11/9 20:04
Case4.112,d,2010/11/9 20:05
Case4.112,e,2010/11/9 20:06
Case4.112,h,2010/11/9 20:07
Case14.7,a,2010/11/9 20:03
Case14.7,d,2010/11/9 20:04
Case14.7,c,2010/11/9 20:05
Case14.7,e,2010/11/9 20:06
Case14.7,f,2010/11/9 20:07
Case14.7,d,2010/11/9 20:08
Case14.7,b,2010/11/9 20:09
Case14.7,e,2010/11/9 20:10
Case14.7,h,2010/11/9 20:11
Case4.111,a,2010/11/9 20:03
Case4.111,b,2010/11/9 20:04
Case4.111,d,2010/11/9 20:05
Case4.111,e,2010/11/9 20:06
Case4.111,h,2010/11/9 20:07
Case4.110,a,2010/11/9 20:03
Case4.110,b,2010/11/9 20:04
Case4.110,d,2010/11/9 20:05
Case4.110,e,2010/11/9 20:06
Case4.110,h,2010/11/9 20:07
Case3.49,a,2010/11/9 20:03
Case3.49,d,2010/11/9 20:04
Case3.49,c,2010/11/9 20:05
Case3.49,e,2010/11/9 20:06
Case3.49,h,2010/11/9 20:07
Case3.48,a,2010/11/9 20:03
Case3.48,d,2010/11/9 20:04
Case3.48,c,2010/11/9 20:05
Case3.48,e,2010/11/9 20:06
Case3.48,h,2010/11/9 20:07
Case12.9,a,2010/11/9 20:03
Case12.9,c,2010/11/9 20:04
Case12.9,d,2010/11/9 20:05
Case12.9,e,2010/11/9 20:06
Case12.9,f,2010/11/9 20:07
Case12.9,d,2010/11/9 20:08
Case12.9,b,2010/11/9 20:09
Case12.9,e,2010/11/9 20:10
Case12.9,g,2010/11/9 20:11
Case4.119,a,2010/11/9 20:03
Case4.119,b,2010/11/9 20:04
Case4.119,d,2010/11/9 20:05
Case4.119,e,2010/11/9 20:06
Case4.119,h,2010/11/9 20:07
Case3.47,a,2010/11/9 20:03
Case3.47,d,2010/11/9 20:04
Case3.47,c,2010/11/9 20:05
Case3.47,e,2010/11/9 20:06
Case3.47,h,2010/11/9 20:07
Case12.8,a,2010/11/9 20:03
Case12.8,c,2010/11/9 20:04
Case12.8,d,2010/11/9 20:05
Case12.8,e,2010/11/9 20:06
Case12.8,f,2010/11/9 20:07
Case12.8,d,2010/11/9 20:08
Case12.8,b,2010/11/9 20:09
Case12.8,e,2010/11/9 20:10
Case12.8,g,2010/11/9 20:11
Case3.46,a,2010/11/9 20:03
Case3.46,d,2010/11/9 20:04
Case3.46,c,2010/11/9 20:05
Case3.46,e,2010/11/9 20:06
Case3.46,h,2010/11/9 20:07
Case4.117,a,2010/11/9 20:03
Case4.117,b,2010/11/9 20:04
Case4.117,d,2010/11/9 20:05
Case4.117,e,2010/11/9 20:06
Case4.117,h,2010/11/9 20:07
Case3.45,a,2010/11/9 20:03
Case3.45,d,2010/11/9 20:04
Case3.45,c,2010/11/9 20:05
Case3.45,e,2010/11/9 20:06
Case3.45,h,2010/11/9 20:07
Case4.118,a,2010/11/9 20:03
Case4.118,b,2010/11/9 20:04
Case4.118,d,2010/11/9 20:05
Case4.118,e,2010/11/9 20:06
Case4.118,h,2010/11/9 20:07
Case3.44,a,2010/11/9 20:03
Case3.44,d,2010/11/9 20:04
Case3.44,c,2010/11/9 20:05
Case3.44,e,2010/11/9 20:06
Case3.44,h,2010/11/9 20:07
Case12.5,a,2010/11/9 20:03
Case12.5,c,2010/11/9 20:04
Case12.5,d,2010/11/9 20:05
Case12.5,e,2010/11/9 20:06
Case12.5,f,2010/11/9 20:07
Case12.5,d,2010/11/9 20:08
Case12.5,b,2010/11/9 20:09
Case12.5,e,2010/11/9 20:10
Case12.5,g,2010/11/9 20:11
Case3.43,a,2010/11/9 20:03
Case3.43,d,2010/11/9 20:04
Case3.43,c,2010/11/9 20:05
Case3.43,e,2010/11/9 20:06
Case3.43,h,2010/11/9 20:07
Case12.4,a,2010/11/9 20:03
Case12.4,c,2010/11/9 20:04
Case12.4,d,2010/11/9 20:05
Case12.4,e,2010/11/9 20:06
Case12.4,f,2010/11/9 20:07
Case12.4,d,2010/11/9 20:08
Case12.4,b,2010/11/9 20:09
Case12.4,e,2010/11/9 20:10
Case12.4,g,2010/11/9 20:11
Case3.42,a,2010/11/9 20:03
Case3.42,d,2010/11/9 20:04
Case3.42,c,2010/11/9 20:05
Case3.42,e,2010/11/9 20:06
Case3.42,h,2010/11/9 20:07
Case12.7,a,2010/11/9 20:03
Case12.7,c,2010/11/9 20:04
Case12.7,d,2010/11/9 20:05
Case12.7,e,2010/11/9 20:06
Case12.7,f,2010/11/9 20:07
Case12.7,d,2010/11/9 20:08
Case12.7,b,2010/11/9 20:09
Case12.7,e,2010/11/9 20:10
Case12.7,g,2010/11/9 20:11
Case3.41,a,2010/11/9 20:03
Case3.41,d,2010/11/9 20:04
Case3.41,c,2010/11/9 20:05
Case3.41,e,2010/11/9 20:06
Case3.41,h,2010/11/9 20:07
Case12.6,a,2010/11/9 20:03
Case12.6,c,2010/11/9 20:04
Case12.6,d,2010/11/9 20:05
Case12.6,e,2010/11/9 20:06
Case12.6,f,2010/11/9 20:07
Case12.6,d,2010/11/9 20:08
Case12.6,b,2010/11/9 20:09
Case12.6,e,2010/11/9 20:10
Case12.6,g,2010/11/9 20:11
Case3.40,a,2010/11/9 20:03
Case3.40,d,2010/11/9 20:04
Case3.40,c,2010/11/9 20:05
Case3.40,e,2010/11/9 20:06
Case3.40,h,2010/11/9 20:07
Case12.1,a,2010/11/9 20:03
Case12.1,c,2010/11/9 20:04
Case12.1,d,2010/11/9 20:05
Case12.1,e,2010/11/9 20:06
Case12.1,f,2010/11/9 20:07
Case12.1,d,2010/11/9 20:08
Case12.1,b,2010/11/9 20:09
Case12.1,e,2010/11/9 20:10
Case12.1,g,2010/11/9 20:11
Case12.0,a,2010/11/9 20:03
Case12.0,c,2010/11/9 20:04
Case12.0,d,2010/11/9 20:05
Case12.0,e,2010/11/9 20:06
Case12.0,f,2010/11/9 20:07
Case12.0,d,2010/11/9 20:08
Case12.0,b,2010/11/9 20:09
Case12.0,e,2010/11/9 20:10
Case12.0,g,2010/11/9 20:11
Case12.3,a,2010/11/9 20:03
Case12.3,c,2010/11/9 20:04
Case12.3,d,2010/11/9 20:05
Case12.3,e,2010/11/9 20:06
Case12.3,f,2010/11/9 20:07
Case12.3,d,2010/11/9 20:08
Case12.3,b,2010/11/9 20:09
Case12.3,e,2010/11/9 20:10
Case12.3,g,2010/11/9 20:11
Case12.2,a,2010/11/9 20:03
Case12.2,c,2010/11/9 20:04
Case12.2,d,2010/11/9 20:05
Case12.2,e,2010/11/9 20:06
Case12.2,f,2010/11/9 20:07
Case12.2,d,2010/11/9 20:08
Case12.2,b,2010/11/9 20:09
Case12.2,e,2010/11/9 20:10
Case12.2,g,2010/11/9 20:11
Case7.52,a,2010/11/9 20:03
Case7.52,d,2010/11/9 20:04
Case7.52,b,2010/11/9 20:05
Case7.52,e,2010/11/9 20:06
Case7.52,h,2010/11/9 20:07
Case7.51,a,2010/11/9 20:03
Case7.51,d,2010/11/9 20:04
Case7.51,b,2010/11/9 20:05
Case7.51,e,2010/11/9 20:06
Case7.51,h,2010/11/9 20:07
Case7.54,a,2010/11/9 20:03
Case7.54,d,2010/11/9 20:04
Case7.54,b,2010/11/9 20:05
Case7.54,e,2010/11/9 20:06
Case7.54,h,2010/11/9 20:07
Case7.53,a,2010/11/9 20:03
Case7.53,d,2010/11/9 20:04
Case7.53,b,2010/11/9 20:05
Case7.53,e,2010/11/9 20:06
Case7.53,h,2010/11/9 20:07
Case7.55,a,2010/11/9 20:03
Case7.55,d,2010/11/9 20:04
Case7.55,b,2010/11/9 20:05
Case7.55,e,2010/11/9 20:06
Case7.55,h,2010/11/9 20:07
Case4.103,a,2010/11/9 20:03
Case4.103,b,2010/11/9 20:04
Case4.103,d,2010/11/9 20:05
Case4.103,e,2010/11/9 20:06
Case4.103,h,2010/11/9 20:07
Case4.102,a,2010/11/9 20:03
Case4.102,b,2010/11/9 20:04
Case4.102,d,2010/11/9 20:05
Case4.102,e,2010/11/9 20:06
Case4.102,h,2010/11/9 20:07
Case4.105,a,2010/11/9 20:03
Case4.105,b,2010/11/9 20:04
Case4.105,d,2010/11/9 20:05
Case4.105,e,2010/11/9 20:06
Case4.105,h,2010/11/9 20:07
Case4.104,a,2010/11/9 20:03
Case4.104,b,2010/11/9 20:04
Case4.104,d,2010/11/9 20:05
Case4.104,e,2010/11/9 20:06
Case4.104,h,2010/11/9 20:07
Case4.101,a,2010/11/9 20:03
Case4.101,b,2010/11/9 20:04
Case4.101,d,2010/11/9 20:05
Case4.101,e,2010/11/9 20:06
Case4.101,h,2010/11/9 20:07
Case4.100,a,2010/11/9 20:03
Case4.100,b,2010/11/9 20:04
Case4.100,d,2010/11/9 20:05
Case4.100,e,2010/11/9 20:06
Case4.100,h,2010/11/9 20:07
Case3.38,a,2010/11/9 20:03
Case3.38,d,2010/11/9 20:04
Case3.38,c,2010/11/9 20:05
Case3.38,e,2010/11/9 20:06
Case3.38,h,2010/11/9 20:07
Case3.37,a,2010/11/9 20:03
Case3.37,d,2010/11/9 20:04
Case3.37,c,2010/11/9 20:05
Case3.37,e,2010/11/9 20:06
Case3.37,h,2010/11/9 20:07
Case3.39,a,2010/11/9 20:03
Case3.39,d,2010/11/9 20:04
Case3.39,c,2010/11/9 20:05
Case3.39,e,2010/11/9 20:06
Case3.39,h,2010/11/9 20:07
Case4.106,a,2010/11/9 20:03
Case4.106,b,2010/11/9 20:04
Case4.106,d,2010/11/9 20:05
Case4.106,e,2010/11/9 20:06
Case4.106,h,2010/11/9 20:07
Case3.34,a,2010/11/9 20:03
Case3.34,d,2010/11/9 20:04
Case3.34,c,2010/11/9 20:05
Case3.34,e,2010/11/9 20:06
Case3.34,h,2010/11/9 20:07
Case4.107,a,2010/11/9 20:03
Case4.107,b,2010/11/9 20:04
Case4.107,d,2010/11/9 20:05
Case4.107,e,2010/11/9 20:06
Case4.107,h,2010/11/9 20:07
Case3.33,a,2010/11/9 20:03
Case3.33,d,2010/11/9 20:04
Case3.33,c,2010/11/9 20:05
Case3.33,e,2010/11/9 20:06
Case3.33,h,2010/11/9 20:07
Case4.108,a,2010/11/9 20:03
Case4.108,b,2010/11/9 20:04
Case4.108,d,2010/11/9 20:05
Case4.108,e,2010/11/9 20:06
Case4.108,h,2010/11/9 20:07
Case3.36,a,2010/11/9 20:03
Case3.36,d,2010/11/9 20:04
Case3.36,c,2010/11/9 20:05
Case3.36,e,2010/11/9 20:06
Case3.36,h,2010/11/9 20:07
Case4.109,a,2010/11/9 20:03
Case4.109,b,2010/11/9 20:04
Case4.109,d,2010/11/9 20:05
Case4.109,e,2010/11/9 20:06
Case4.109,h,2010/11/9 20:07
Case3.35,a,2010/11/9 20:03
Case3.35,d,2010/11/9 20:04
Case3.35,c,2010/11/9 20:05
Case3.35,e,2010/11/9 20:06
Case3.35,h,2010/11/9 20:07
Case3.30,a,2010/11/9 20:03
Case3.30,d,2010/11/9 20:04
Case3.30,c,2010/11/9 20:05
Case3.30,e,2010/11/9 20:06
Case3.30,h,2010/11/9 20:07
Case3.32,a,2010/11/9 20:03
Case3.32,d,2010/11/9 20:04
Case3.32,c,2010/11/9 20:05
Case3.32,e,2010/11/9 20:06
Case3.32,h,2010/11/9 20:07
Case3.31,a,2010/11/9 20:03
Case3.31,d,2010/11/9 20:04
Case3.31,c,2010/11/9 20:05
Case3.31,e,2010/11/9 20:06
Case3.31,h,2010/11/9 20:07
Case7.47,a,2010/11/9 20:03
Case7.47,d,2010/11/9 20:04
Case7.47,b,2010/11/9 20:05
Case7.47,e,2010/11/9 20:06
Case7.47,h,2010/11/9 20:07
Case7.46,a,2010/11/9 20:03
Case7.46,d,2010/11/9 20:04
Case7.46,b,2010/11/9 20:05
Case7.46,e,2010/11/9 20:06
Case7.46,h,2010/11/9 20:07
Case7.45,a,2010/11/9 20:03
Case7.45,d,2010/11/9 20:04
Case7.45,b,2010/11/9 20:05
Case7.45,e,2010/11/9 20:06
Case7.45,h,2010/11/9 20:07
Case7.44,a,2010/11/9 20:03
Case7.44,d,2010/11/9 20:04
Case7.44,b,2010/11/9 20:05
Case7.44,e,2010/11/9 20:06
Case7.44,h,2010/11/9 20:07
Case7.43,a,2010/11/9 20:03
Case7.43,d,2010/11/9 20:04
Case7.43,b,2010/11/9 20:05
Case7.43,e,2010/11/9 20:06
Case7.43,h,2010/11/9 20:07
Case7.42,a,2010/11/9 20:03
Case7.42,d,2010/11/9 20:04
Case7.42,b,2010/11/9 20:05
Case7.42,e,2010/11/9 20:06
Case7.42,h,2010/11/9 20:07
Case7.41,a,2010/11/9 20:03
Case7.41,d,2010/11/9 20:04
Case7.41,b,2010/11/9 20:05
Case7.41,e,2010/11/9 20:06
Case7.41,h,2010/11/9 20:07
Case7.40,a,2010/11/9 20:03
Case7.40,d,2010/11/9 20:04
Case7.40,b,2010/11/9 20:05
Case7.40,e,2010/11/9 20:06
Case7.40,h,2010/11/9 20:07
Case7.49,a,2010/11/9 20:03
Case7.49,d,2010/11/9 20:04
Case7.49,b,2010/11/9 20:05
Case7.49,e,2010/11/9 20:06
Case7.49,h,2010/11/9 20:07
Case7.48,a,2010/11/9 20:03
Case7.48,d,2010/11/9 20:04
Case7.48,b,2010/11/9 20:05
Case7.48,e,2010/11/9 20:06
Case7.48,h,2010/11/9 20:07
Case8.44,a,2010/11/9 20:03
Case8.44,c,2010/11/9 20:04
Case8.44,d,2010/11/9 20:05
Case8.44,e,2010/11/9 20:06
Case8.44,f,2010/11/9 20:07
Case8.44,d,2010/11/9 20:08
Case8.44,b,2010/11/9 20:09
Case8.44,e,2010/11/9 20:10
Case8.44,h,2010/11/9 20:11
Case3.69,a,2010/11/9 20:03
Case3.69,d,2010/11/9 20:04
Case3.69,c,2010/11/9 20:05
Case3.69,e,2010/11/9 20:06
Case3.69,h,2010/11/9 20:07
Case8.43,a,2010/11/9 20:03
Case8.43,c,2010/11/9 20:04
Case8.43,d,2010/11/9 20:05
Case8.43,e,2010/11/9 20:06
Case8.43,f,2010/11/9 20:07
Case8.43,d,2010/11/9 20:08
Case8.43,b,2010/11/9 20:09
Case8.43,e,2010/11/9 20:10
Case8.43,h,2010/11/9 20:11
Case3.68,a,2010/11/9 20:03
Case3.68,d,2010/11/9 20:04
Case3.68,c,2010/11/9 20:05
Case3.68,e,2010/11/9 20:06
Case3.68,h,2010/11/9 20:07
Case8.42,a,2010/11/9 20:03
Case8.42,c,2010/11/9 20:04
Case8.42,d,2010/11/9 20:05
Case8.42,e,2010/11/9 20:06
Case8.42,f,2010/11/9 20:07
Case8.42,d,2010/11/9 20:08
Case8.42,b,2010/11/9 20:09
Case8.42,e,2010/11/9 20:10
Case8.42,h,2010/11/9 20:11
Case3.67,a,2010/11/9 20:03
Case3.67,d,2010/11/9 20:04
Case3.67,c,2010/11/9 20:05
Case3.67,e,2010/11/9 20:06
Case3.67,h,2010/11/9 20:07
Case8.41,a,2010/11/9 20:03
Case8.41,c,2010/11/9 20:04
Case8.41,d,2010/11/9 20:05
Case8.41,e,2010/11/9 20:06
Case8.41,f,2010/11/9 20:07
Case8.41,d,2010/11/9 20:08
Case8.41,b,2010/11/9 20:09
Case8.41,e,2010/11/9 20:10
Case8.41,h,2010/11/9 20:11
Case3.66,a,2010/11/9 20:03
Case3.66,d,2010/11/9 20:04
Case3.66,c,2010/11/9 20:05
Case3.66,e,2010/11/9 20:06
Case3.66,h,2010/11/9 20:07
Case8.46,a,2010/11/9 20:03
Case8.46,c,2010/11/9 20:04
Case8.46,d,2010/11/9 20:05
Case8.46,e,2010/11/9 20:06
Case8.46,f,2010/11/9 20:07
Case8.46,d,2010/11/9 20:08
Case8.46,b,2010/11/9 20:09
Case8.46,e,2010/11/9 20:10
Case8.46,h,2010/11/9 20:11
Case8.45,a,2010/11/9 20:03
Case8.45,c,2010/11/9 20:04
Case8.45,d,2010/11/9 20:05
Case8.45,e,2010/11/9 20:06
Case8.45,f,2010/11/9 20:07
Case8.45,d,2010/11/9 20:08
Case8.45,b,2010/11/9 20:09
Case8.45,e,2010/11/9 20:10
Case8.45,h,2010/11/9 20:11
Case3.61,a,2010/11/9 20:03
Case3.61,d,2010/11/9 20:04
Case3.61,c,2010/11/9 20:05
Case3.61,e,2010/11/9 20:06
Case3.61,h,2010/11/9 20:07
Case7.50,a,2010/11/9 20:03
Case7.50,d,2010/11/9 20:04
Case7.50,b,2010/11/9 20:05
Case7.50,e,2010/11/9 20:06
Case7.50,h,2010/11/9 20:07
Case3.60,a,2010/11/9 20:03
Case3.60,d,2010/11/9 20:04
Case3.60,c,2010/11/9 20:05
Case3.60,e,2010/11/9 20:06
Case3.60,h,2010/11/9 20:07
Case3.65,a,2010/11/9 20:03
Case3.65,d,2010/11/9 20:04
Case3.65,c,2010/11/9 20:05
Case3.65,e,2010/11/9 20:06
Case3.65,h,2010/11/9 20:07
Case3.64,a,2010/11/9 20:03
Case3.64,d,2010/11/9 20:04
Case3.64,c,2010/11/9 20:05
Case3.64,e,2010/11/9 20:06
Case3.64,h,2010/11/9 20:07
Case3.63,a,2010/11/9 20:03
Case3.63,d,2010/11/9 20:04
Case3.63,c,2010/11/9 20:05
Case3.63,e,2010/11/9 20:06
Case3.63,h,2010/11/9 20:07
Case3.62,a,2010/11/9 20:03
Case3.62,d,2010/11/9 20:04
Case3.62,c,2010/11/9 20:05
Case3.62,e,2010/11/9 20:06
Case3.62,h,2010/11/9 20:07
Case7.34,a,2010/11/9 20:03
Case7.34,d,2010/11/9 20:04
Case7.34,b,2010/11/9 20:05
Case7.34,e,2010/11/9 20:06
Case7.34,h,2010/11/9 20:07
Case7.33,a,2010/11/9 20:03
Case7.33,d,2010/11/9 20:04
Case7.33,b,2010/11/9 20:05
Case7.33,e,2010/11/9 20:06
Case7.33,h,2010/11/9 20:07
Case7.36,a,2010/11/9 20:03
Case7.36,d,2010/11/9 20:04
Case7.36,b,2010/11/9 20:05
Case7.36,e,2010/11/9 20:06
Case7.36,h,2010/11/9 20:07
Case6.9,a,2010/11/9 20:03
Case6.9,d,2010/11/9 20:04
Case6.9,c,2010/11/9 20:05
Case6.9,e,2010/11/9 20:06
Case6.9,g,2010/11/9 20:07
Case7.35,a,2010/11/9 20:03
Case7.35,d,2010/11/9 20:04
Case7.35,b,2010/11/9 20:05
Case7.35,e,2010/11/9 20:06
Case7.35,h,2010/11/9 20:07
Case7.30,a,2010/11/9 20:03
Case7.30,d,2010/11/9 20:04
Case7.30,b,2010/11/9 20:05
Case7.30,e,2010/11/9 20:06
Case7.30,h,2010/11/9 20:07
Case6.7,a,2010/11/9 20:03
Case6.7,d,2010/11/9 20:04
Case6.7,c,2010/11/9 20:05
Case6.7,e,2010/11/9 20:06
Case6.7,g,2010/11/9 20:07
Case6.8,a,2010/11/9 20:03
Case6.8,d,2010/11/9 20:04
Case6.8,c,2010/11/9 20:05
Case6.8,e,2010/11/9 20:06
Case6.8,g,2010/11/9 20:07
Case7.32,a,2010/11/9 20:03
Case7.32,d,2010/11/9 20:04
Case7.32,b,2010/11/9 20:05
Case7.32,e,2010/11/9 20:06
Case7.32,h,2010/11/9 20:07
Case6.5,a,2010/11/9 20:03
Case6.5,d,2010/11/9 20:04
Case6.5,c,2010/11/9 20:05
Case6.5,e,2010/11/9 20:06
Case6.5,g,2010/11/9 20:07
Case7.31,a,2010/11/9 20:03
Case7.31,d,2010/11/9 20:04
Case7.31,b,2010/11/9 20:05
Case7.31,e,2010/11/9 20:06
Case7.31,h,2010/11/9 20:07
Case6.6,a,2010/11/9 20:03
Case6.6,d,2010/11/9 20:04
Case6.6,c,2010/11/9 20:05
Case6.6,e,2010/11/9 20:06
Case6.6,g,2010/11/9 20:07
Case7.38,a,2010/11/9 20:03
Case7.38,d,2010/11/9 20:04
Case7.38,b,2010/11/9 20:05
Case7.38,e,2010/11/9 20:06
Case7.38,h,2010/11/9 20:07
Case7.37,a,2010/11/9 20:03
Case7.37,d,2010/11/9 20:04
Case7.37,b,2010/11/9 20:05
Case7.37,e,2010/11/9 20:06
Case7.37,h,2010/11/9 20:07
Case7.39,a,2010/11/9 20:03
Case7.39,d,2010/11/9 20:04
Case7.39,b,2010/11/9 20:05
Case7.39,e,2010/11/9 20:06
Case7.39,h,2010/11/9 20:07
Case3.56,a,2010/11/9 20:03
Case3.56,d,2010/11/9 20:04
Case3.56,c,2010/11/9 20:05
Case3.56,e,2010/11/9 20:06
Case3.56,h,2010/11/9 20:07
Case3.55,a,2010/11/9 20:03
Case3.55,d,2010/11/9 20:04
Case3.55,c,2010/11/9 20:05
Case3.55,e,2010/11/9 20:06
Case3.55,h,2010/11/9 20:07
Case3.58,a,2010/11/9 20:03
Case3.58,d,2010/11/9 20:04
Case3.58,c,2010/11/9 20:05
Case3.58,e,2010/11/9 20:06
Case3.58,h,2010/11/9 20:07
Case3.57,a,2010/11/9 20:03
Case3.57,d,2010/11/9 20:04
Case3.57,c,2010/11/9 20:05
Case3.57,e,2010/11/9 20:06
Case3.57,h,2010/11/9 20:07
Case3.59,a,2010/11/9 20:03
Case3.59,d,2010/11/9 20:04
Case3.59,c,2010/11/9 20:05
Case3.59,e,2010/11/9 20:06
Case3.59,h,2010/11/9 20:07
Case6.4,a,2010/11/9 20:03
Case6.4,d,2010/11/9 20:04
Case6.4,c,2010/11/9 20:05
Case6.4,e,2010/11/9 20:06
Case6.4,g,2010/11/9 20:07
Case6.3,a,2010/11/9 20:03
Case6.3,d,2010/11/9 20:04
Case6.3,c,2010/11/9 20:05
Case6.3,e,2010/11/9 20:06
Case6.3,g,2010/11/9 20:07
Case6.2,a,2010/11/9 20:03
Case6.2,d,2010/11/9 20:04
Case6.2,c,2010/11/9 20:05
Case6.2,e,2010/11/9 20:06
Case6.2,g,2010/11/9 20:07
Case3.50,a,2010/11/9 20:03
Case3.50,d,2010/11/9 20:04
Case3.50,c,2010/11/9 20:05
Case3.50,e,2010/11/9 20:06
Case3.50,h,2010/11/9 20:07
Case6.1,a,2010/11/9 20:03
Case6.1,d,2010/11/9 20:04
Case6.1,c,2010/11/9 20:05
Case6.1,e,2010/11/9 20:06
Case6.1,g,2010/11/9 20:07
Case6.0,a,2010/11/9 20:03
Case6.0,d,2010/11/9 20:04
Case6.0,c,2010/11/9 20:05
Case6.0,e,2010/11/9 20:06
Case6.0,g,2010/11/9 20:07
Case3.52,a,2010/11/9 20:03
Case3.52,d,2010/11/9 20:04
Case3.52,c,2010/11/9 20:05
Case3.52,e,2010/11/9 20:06
Case3.52,h,2010/11/9 20:07
Case3.51,a,2010/11/9 20:03
Case3.51,d,2010/11/9 20:04
Case3.51,c,2010/11/9 20:05
Case3.51,e,2010/11/9 20:06
Case3.51,h,2010/11/9 20:07
Case3.54,a,2010/11/9 20:03
Case3.54,d,2010/11/9 20:04
Case3.54,c,2010/11/9 20:05
Case3.54,e,2010/11/9 20:06
Case3.54,h,2010/11/9 20:07
Case3.53,a,2010/11/9 20:03
Case3.53,d,2010/11/9 20:04
Case3.53,c,2010/11/9 20:05
Case3.53,e,2010/11/9 20:06
Case3.53,h,2010/11/9 20:07
Case8.14,a,2010/11/9 20:03
Case8.14,c,2010/11/9 20:04
Case8.14,d,2010/11/9 20:05
Case8.14,e,2010/11/9 20:06
Case8.14,f,2010/11/9 20:07
Case8.14,d,2010/11/9 20:08
Case8.14,b,2010/11/9 20:09
Case8.14,e,2010/11/9 20:10
Case8.14,h,2010/11/9 20:11
46,a,2010/11/9 20:03
46,c,2010/11/9 20:04
46,d,2010/11/9 20:05
46,e,2010/11/9 20:06
46,h,2010/11/9 20:07
Case2.51,a,2010/11/9 20:03
Case2.51,b,2010/11/9 20:04
Case2.51,d,2010/11/9 20:05
Case2.51,e,2010/11/9 20:06
Case2.51,g,2010/11/9 20:07
Case8.15,a,2010/11/9 20:03
Case8.15,c,2010/11/9 20:04
Case8.15,d,2010/11/9 20:05
Case8.15,e,2010/11/9 20:06
Case8.15,f,2010/11/9 20:07
Case8.15,d,2010/11/9 20:08
Case8.15,b,2010/11/9 20:09
Case8.15,e,2010/11/9 20:10
Case8.15,h,2010/11/9 20:11
47,a,2010/11/9 20:03
47,c,2010/11/9 20:04
47,d,2010/11/9 20:05
47,e,2010/11/9 20:06
47,h,2010/11/9 20:07
Case2.50,a,2010/11/9 20:03
